,country,year,sex,age,count of suicides,population,suicide rate, gdp_for_year ($) ,gdp_per_capita ($),generation,GDP,suicide level,Total_suicide_count
6702,Cuba,1998,male,75+ years,253,204881,123.49,"25,736,331,247",2497,G.I. Generation,Low GDP,Low,41418
6703,Cuba,1998,male,55-74 years,395,735235,53.72,"25,736,331,247",2497,Silent,Low GDP,Low,41418
6704,Cuba,1998,male,35-54 years,413,1427872,28.92,"25,736,331,247",2497,Boomers,Low GDP,Low,41418
6705,Cuba,1998,female,75+ years,72,256481,28.07,"25,736,331,247",2497,G.I. Generation,Low GDP,Low,41418
6706,Cuba,1998,female,55-74 years,172,769230,22.36,"25,736,331,247",2497,Silent,Low GDP,Low,41418
6707,Cuba,1998,male,25-34 years,232,1130866,20.52,"25,736,331,247",2497,Generation X,Low GDP,Low,41418
6708,Cuba,1998,female,35-54 years,215,1403788,15.32,"25,736,331,247",2497,Boomers,Low GDP,Low,41418
6709,Cuba,1998,male,15-24 years,104,800764,12.99,"25,736,331,247",2497,Generation X,Low GDP,Low,41418
6710,Cuba,1998,female,15-24 years,86,776306,11.08,"25,736,331,247",2497,Generation X,Low GDP,Low,41418
6711,Cuba,1998,female,25-34 years,108,1101108,9.81,"25,736,331,247",2497,Generation X,Low GDP,Low,41418
6712,Cuba,1998,male,5-14 years,4,870438,0.46,"25,736,331,247",2497,Millenials,Low GDP,Low,41418
6713,Cuba,1998,female,5-14 years,2,831009,0.24,"25,736,331,247",2497,Millenials,Low GDP,Low,41418
6714,Cuba,1999,male,75+ years,226,206274,109.56,"28,364,615,242",2741,G.I. Generation,Low GDP,Low,41418
6715,Cuba,1999,male,55-74 years,365,751707,48.56,"28,364,615,242",2741,Silent,Low GDP,Low,41418
6716,Cuba,1999,male,35-54 years,495,1481391,33.41,"28,364,615,242",2741,Boomers,Low GDP,Low,41418
6717,Cuba,1999,male,25-34 years,267,1112441,24.0,"28,364,615,242",2741,Generation X,Low GDP,Low,41418
6718,Cuba,1999,female,55-74 years,182,784857,23.19,"28,364,615,242",2741,Silent,Low GDP,Low,41418
6719,Cuba,1999,female,75+ years,59,260459,22.65,"28,364,615,242",2741,G.I. Generation,Low GDP,Low,41418
6720,Cuba,1999,male,15-24 years,109,769092,14.17,"28,364,615,242",2741,Generation X,Low GDP,Low,41418
6721,Cuba,1999,female,35-54 years,182,1459750,12.47,"28,364,615,242",2741,Boomers,Low GDP,Low,41418
6722,Cuba,1999,female,15-24 years,64,747370,8.56,"28,364,615,242",2741,Generation X,Low GDP,Low,41418
6723,Cuba,1999,female,25-34 years,92,1083689,8.49,"28,364,615,242",2741,Generation X,Low GDP,Low,41418
6724,Cuba,1999,female,5-14 years,5,826609,0.6,"28,364,615,242",2741,Millenials,Low GDP,Low,41418
6725,Cuba,1999,male,5-14 years,4,866400,0.46,"28,364,615,242",2741,Millenials,Low GDP,Low,41418
6726,Cuba,2000,male,75+ years,204,207568,98.28,"30,565,400,000",2940,G.I. Generation,Low GDP,Low,41418
6727,Cuba,2000,male,55-74 years,318,769143,41.34,"30,565,400,000",2940,Silent,Low GDP,Low,41418
6728,Cuba,2000,male,35-54 years,432,1534285,28.16,"30,565,400,000",2940,Boomers,Low GDP,Low,41418
6729,Cuba,2000,male,25-34 years,248,1087049,22.81,"30,565,400,000",2940,Generation X,Low GDP,Low,41418
6730,Cuba,2000,female,75+ years,55,264516,20.79,"30,565,400,000",2940,G.I. Generation,Low GDP,Low,41418
6731,Cuba,2000,female,55-74 years,147,801109,18.35,"30,565,400,000",2940,Silent,Low GDP,Low,41418
6732,Cuba,2000,male,15-24 years,104,751198,13.84,"30,565,400,000",2940,Generation X,Low GDP,Low,41418
6733,Cuba,2000,female,35-54 years,175,1514492,11.56,"30,565,400,000",2940,Boomers,Low GDP,Low,41418
6734,Cuba,2000,female,25-34 years,104,1059128,9.82,"30,565,400,000",2940,Generation X,Low GDP,Low,41418
6735,Cuba,2000,female,15-24 years,51,730939,6.98,"30,565,400,000",2940,Generation X,Low GDP,Low,41418
6736,Cuba,2000,male,5-14 years,4,859008,0.47,"30,565,400,000",2940,Millenials,Low GDP,Low,41418
6737,Cuba,2000,female,5-14 years,3,818774,0.37,"30,565,400,000",2940,Millenials,Low GDP,Low,41418
6738,Cuba,2001,male,75+ years,192,211923,90.6,"31,682,400,000",3037,Silent,Low GDP,Low,41418
6739,Cuba,2001,male,55-74 years,333,783077,42.52,"31,682,400,000",3037,Silent,Low GDP,Low,41418
6740,Cuba,2001,male,35-54 years,385,1583873,24.31,"31,682,400,000",3037,Boomers,Low GDP,Low,41418
6741,Cuba,2001,male,25-34 years,212,1054015,20.11,"31,682,400,000",3037,Generation X,Low GDP,Low,41418
6742,Cuba,2001,female,55-74 years,133,814327,16.33,"31,682,400,000",3037,Silent,Low GDP,Low,41418
6743,Cuba,2001,female,75+ years,44,270115,16.29,"31,682,400,000",3037,Silent,Low GDP,Low,41418
6744,Cuba,2001,male,15-24 years,76,746107,10.19,"31,682,400,000",3037,Millenials,Low GDP,Low,41418
6745,Cuba,2001,female,35-54 years,147,1566463,9.38,"31,682,400,000",3037,Boomers,Low GDP,Low,41418
6746,Cuba,2001,female,25-34 years,74,1027578,7.2,"31,682,400,000",3037,Generation X,Low GDP,Low,41418
6747,Cuba,2001,female,15-24 years,48,725348,6.62,"31,682,400,000",3037,Millenials,Low GDP,Low,41418
6748,Cuba,2001,male,5-14 years,5,846361,0.59,"31,682,400,000",3037,Millenials,Low GDP,Low,41418
6749,Cuba,2001,female,5-14 years,3,804241,0.37,"31,682,400,000",3037,Millenials,Low GDP,Low,41418
6750,Cuba,2002,male,75+ years,198,216029,91.65,"33,590,500,000",3205,Silent,Low GDP,Low,41418
6751,Cuba,2002,male,55-74 years,291,798053,36.46,"33,590,500,000",3205,Silent,Low GDP,Low,41418
6752,Cuba,2002,male,35-54 years,400,1633177,24.49,"33,590,500,000",3205,Boomers,Low GDP,Low,41418
6753,Cuba,2002,female,75+ years,63,275561,22.86,"33,590,500,000",3205,Silent,Low GDP,Low,41418
6754,Cuba,2002,male,25-34 years,189,1015237,18.62,"33,590,500,000",3205,Generation X,Low GDP,Low,41418
6755,Cuba,2002,female,55-74 years,120,828394,14.49,"33,590,500,000",3205,Silent,Low GDP,Low,41418
6756,Cuba,2002,female,35-54 years,160,1617731,9.89,"33,590,500,000",3205,Boomers,Low GDP,Low,41418
6757,Cuba,2002,male,15-24 years,68,754841,9.01,"33,590,500,000",3205,Millenials,Low GDP,Low,41418
6758,Cuba,2002,female,25-34 years,84,989884,8.49,"33,590,500,000",3205,Generation X,Low GDP,Low,41418
6759,Cuba,2002,female,15-24 years,29,732476,3.96,"33,590,500,000",3205,Millenials,Low GDP,Low,41418
6760,Cuba,2002,female,5-14 years,3,787170,0.38,"33,590,500,000",3205,Millenials,Low GDP,Low,41418
6761,Cuba,2002,male,5-14 years,1,830862,0.12,"33,590,500,000",3205,Millenials,Low GDP,Low,41418
6762,Cuba,2003,male,75+ years,194,219899,88.22,"35,901,200,000",3409,Silent,Low GDP,Low,41418
6763,Cuba,2003,male,55-74 years,289,814547,35.48,"35,901,200,000",3409,Silent,Low GDP,Low,41418
6764,Cuba,2003,male,35-54 years,404,1681089,24.03,"35,901,200,000",3409,Boomers,Low GDP,Low,41418
6765,Cuba,2003,male,25-34 years,174,972263,17.9,"35,901,200,000",3409,Generation X,Low GDP,Low,41418
6766,Cuba,2003,female,75+ years,45,280928,16.02,"35,901,200,000",3409,Silent,Low GDP,Low,41418
6767,Cuba,2003,female,55-74 years,121,843896,14.34,"35,901,200,000",3409,Silent,Low GDP,Low,41418
6768,Cuba,2003,female,35-54 years,132,1667152,7.92,"35,901,200,000",3409,Boomers,Low GDP,Low,41418
6769,Cuba,2003,male,15-24 years,61,772368,7.9,"35,901,200,000",3409,Millenials,Low GDP,Low,41418
6770,Cuba,2003,female,25-34 years,43,947698,4.54,"35,901,200,000",3409,Generation X,Low GDP,Low,41418
6771,Cuba,2003,female,15-24 years,31,747567,4.15,"35,901,200,000",3409,Millenials,Low GDP,Low,41418
6772,Cuba,2003,male,5-14 years,4,814251,0.49,"35,901,200,000",3409,Millenials,Low GDP,Low,41418
6773,Cuba,2003,female,5-14 years,1,769416,0.13,"35,901,200,000",3409,Millenials,Low GDP,Low,41418
6774,Cuba,2004,male,75+ years,187,223380,83.71,"38,203,000,000",3611,Silent,Low GDP,Low,41418
6775,Cuba,2004,male,55-74 years,326,833139,39.13,"38,203,000,000",3611,Silent,Low GDP,Low,41418
6776,Cuba,2004,male,35-54 years,416,1726038,24.1,"38,203,000,000",3611,Boomers,Low GDP,Low,41418
6777,Cuba,2004,male,25-34 years,149,927154,16.07,"38,203,000,000",3611,Generation X,Low GDP,Low,41418
6778,Cuba,2004,female,55-74 years,127,861682,14.74,"38,203,000,000",3611,Silent,Low GDP,Low,41418
6779,Cuba,2004,female,75+ years,40,286074,13.98,"38,203,000,000",3611,Silent,Low GDP,Low,41418
6780,Cuba,2004,female,35-54 years,135,1713275,7.88,"38,203,000,000",3611,Boomers,Low GDP,Low,41418
6781,Cuba,2004,male,15-24 years,61,790502,7.72,"38,203,000,000",3611,Millenials,Low GDP,Low,41418
6782,Cuba,2004,female,25-34 years,44,903292,4.87,"38,203,000,000",3611,Generation X,Low GDP,Low,41418
6783,Cuba,2004,female,15-24 years,23,762761,3.02,"38,203,000,000",3611,Millenials,Low GDP,Low,41418
6784,Cuba,2004,male,5-14 years,5,798394,0.63,"38,203,000,000",3611,Millenials,Low GDP,Low,41418
6785,Cuba,2004,female,5-14 years,2,753010,0.27,"38,203,000,000",3611,Millenials,Low GDP,Low,41418
6786,Cuba,2005,male,75+ years,191,226455,84.34,"42,643,836,075",4017,Silent,Low GDP,Low,41418
6787,Cuba,2005,male,55-74 years,269,854212,31.49,"42,643,836,075",4017,Silent,Low GDP,Low,41418
6788,Cuba,2005,male,35-54 years,387,1767040,21.9,"42,643,836,075",4017,Boomers,Low GDP,Low,41418
6789,Cuba,2005,female,75+ years,47,291039,16.15,"42,643,836,075",4017,Silent,Low GDP,Low,41418
6790,Cuba,2005,male,25-34 years,136,882091,15.42,"42,643,836,075",4017,Generation X,Low GDP,Low,41418
6791,Cuba,2005,female,55-74 years,117,882355,13.26,"42,643,836,075",4017,Silent,Low GDP,Low,41418
6792,Cuba,2005,male,15-24 years,56,803964,6.97,"42,643,836,075",4017,Millenials,Low GDP,Low,41418
6793,Cuba,2005,female,35-54 years,114,1755272,6.49,"42,643,836,075",4017,Boomers,Low GDP,Low,41418
6794,Cuba,2005,female,15-24 years,36,772943,4.66,"42,643,836,075",4017,Millenials,Low GDP,Low,41418
6795,Cuba,2005,female,25-34 years,34,858988,3.96,"42,643,836,075",4017,Generation X,Low GDP,Low,41418
6796,Cuba,2005,male,5-14 years,7,783620,0.89,"42,643,836,075",4017,Millenials,Low GDP,Low,41418
6797,Cuba,2005,female,5-14 years,3,738427,0.41,"42,643,836,075",4017,Millenials,Low GDP,Low,41418
6798,Cuba,2006,male,75+ years,205,234264,87.51,"52,742,800,000",4951,Silent,Low GDP,Low,41418
6799,Cuba,2006,male,55-74 years,318,875342,36.33,"52,742,800,000",4951,Silent,Low GDP,Low,41418
6800,Cuba,2006,male,35-54 years,388,1804028,21.51,"52,742,800,000",4951,Boomers,Low GDP,Low,41418
6801,Cuba,2006,male,25-34 years,138,838869,16.45,"52,742,800,000",4951,Generation X,Low GDP,Low,41418
6802,Cuba,2006,female,75+ years,39,301101,12.95,"52,742,800,000",4951,Silent,Low GDP,Low,41418
6803,Cuba,2006,female,55-74 years,91,903899,10.07,"52,742,800,000",4951,Silent,Low GDP,Low,41418
6804,Cuba,2006,male,15-24 years,52,815065,6.38,"52,742,800,000",4951,Millenials,Low GDP,Low,41418
6805,Cuba,2006,female,35-54 years,98,1794025,5.46,"52,742,800,000",4951,Boomers,Low GDP,Low,41418
6806,Cuba,2006,female,25-34 years,27,816467,3.31,"52,742,800,000",4951,Generation X,Low GDP,Low,41418
6807,Cuba,2006,female,15-24 years,17,781124,2.18,"52,742,800,000",4951,Millenials,Low GDP,Low,41418
6808,Cuba,2006,male,5-14 years,2,767105,0.26,"52,742,800,000",4951,Millenials,Low GDP,Low,41418
6809,Cuba,2006,female,5-14 years,1,722349,0.14,"52,742,800,000",4951,Millenials,Low GDP,Low,41418
6810,Cuba,2007,male,75+ years,186,241393,77.05,"58,603,900,000",5488,Silent,Low GDP,Low,41418
6811,Cuba,2007,male,55-74 years,329,899694,36.57,"58,603,900,000",5488,Silent,Low GDP,Low,41418
6812,Cuba,2007,male,35-54 years,370,1836069,20.15,"58,603,900,000",5488,Boomers,Low GDP,Low,41418
6813,Cuba,2007,female,75+ years,49,310509,15.78,"58,603,900,000",5488,Silent,Low GDP,Low,41418
6814,Cuba,2007,male,25-34 years,105,795644,13.2,"58,603,900,000",5488,Generation X,Low GDP,Low,41418
6815,Cuba,2007,female,55-74 years,87,929079,9.36,"58,603,900,000",5488,Silent,Low GDP,Low,41418
6816,Cuba,2007,male,15-24 years,49,821914,5.96,"58,603,900,000",5488,Millenials,Low GDP,Low,41418
6817,Cuba,2007,female,35-54 years,93,1827402,5.09,"58,603,900,000",5488,Boomers,Low GDP,Low,41418
6818,Cuba,2007,female,25-34 years,22,774006,2.84,"58,603,900,000",5488,Generation X,Low GDP,Low,41418
6819,Cuba,2007,female,15-24 years,15,784753,1.91,"58,603,900,000",5488,Millenials,Low GDP,Low,41418
6820,Cuba,2007,male,5-14 years,2,750899,0.27,"58,603,900,000",5488,Generation Z,Low GDP,Low,41418
6821,Cuba,2007,female,5-14 years,0,706661,0.0,"58,603,900,000",5488,Generation Z,Low GDP,Low,41418
6822,Cuba,2008,male,75+ years,199,248256,80.16,"60,806,300,000",5686,Silent,Low GDP,Low,41418
6823,Cuba,2008,male,55-74 years,320,925603,34.57,"60,806,300,000",5686,Silent,Low GDP,Low,41418
6824,Cuba,2008,male,35-54 years,407,1862869,21.85,"60,806,300,000",5686,Boomers,Low GDP,Low,41418
6825,Cuba,2008,female,55-74 years,130,956092,13.6,"60,806,300,000",5686,Silent,Low GDP,Low,41418
6826,Cuba,2008,male,25-34 years,89,756363,11.77,"60,806,300,000",5686,Generation X,Low GDP,Low,41418
6827,Cuba,2008,female,75+ years,37,319741,11.57,"60,806,300,000",5686,Silent,Low GDP,Low,41418
6828,Cuba,2008,male,15-24 years,51,824271,6.19,"60,806,300,000",5686,Millenials,Low GDP,Low,41418
6829,Cuba,2008,female,35-54 years,99,1855207,5.34,"60,806,300,000",5686,Boomers,Low GDP,Low,41418
6830,Cuba,2008,female,15-24 years,24,783884,3.06,"60,806,300,000",5686,Millenials,Low GDP,Low,41418
6831,Cuba,2008,female,25-34 years,18,735356,2.45,"60,806,300,000",5686,Generation X,Low GDP,Low,41418
6832,Cuba,2008,female,5-14 years,2,691240,0.29,"60,806,300,000",5686,Generation Z,Low GDP,Low,41418
6833,Cuba,2008,male,5-14 years,1,734932,0.14,"60,806,300,000",5686,Generation Z,Low GDP,Low,41418
6834,Cuba,2009,male,75+ years,210,255440,82.21,"62,080,000,000",5797,Silent,Low GDP,Low,41418
6835,Cuba,2009,male,55-74 years,318,950445,33.46,"62,080,000,000",5797,Silent,Low GDP,Low,41418
6836,Cuba,2009,male,35-54 years,428,1884290,22.71,"62,080,000,000",5797,Boomers,Low GDP,Low,41418
6837,Cuba,2009,male,25-34 years,122,726718,16.79,"62,080,000,000",5797,Generation X,Low GDP,Low,41418
6838,Cuba,2009,female,75+ years,44,329543,13.35,"62,080,000,000",5797,Silent,Low GDP,Low,41418
6839,Cuba,2009,female,55-74 years,131,982121,13.34,"62,080,000,000",5797,Silent,Low GDP,Low,41418
6840,Cuba,2009,male,15-24 years,62,822661,7.54,"62,080,000,000",5797,Millenials,Low GDP,Low,41418
6841,Cuba,2009,female,35-54 years,123,1877452,6.55,"62,080,000,000",5797,Boomers,Low GDP,Low,41418
6842,Cuba,2009,female,25-34 years,23,705886,3.26,"62,080,000,000",5797,Generation X,Low GDP,Low,41418
6843,Cuba,2009,female,15-24 years,12,779355,1.54,"62,080,000,000",5797,Millenials,Low GDP,Low,41418
6844,Cuba,2009,female,5-14 years,3,675592,0.44,"62,080,000,000",5797,Generation Z,Low GDP,Low,41418
6845,Cuba,2009,male,5-14 years,1,718727,0.14,"62,080,000,000",5797,Generation Z,Low GDP,Low,41418
6846,Cuba,2010,male,75+ years,206,263320,78.23,"64,328,000,000",5997,Silent,Low GDP,Low,41418
6847,Cuba,2010,male,55-74 years,374,972763,38.45,"64,328,000,000",5997,Silent,Low GDP,Low,41418
6848,Cuba,2010,male,35-54 years,476,1899890,25.05,"64,328,000,000",5997,Generation X,Low GDP,Low,41418
6849,Cuba,2010,male,25-34 years,102,710089,14.36,"64,328,000,000",5997,Generation X,Low GDP,Low,41418
6850,Cuba,2010,female,55-74 years,142,1005594,14.12,"64,328,000,000",5997,Silent,Low GDP,Low,41418
6851,Cuba,2010,female,75+ years,40,340480,11.75,"64,328,000,000",5997,Silent,Low GDP,Low,41418
6852,Cuba,2010,male,15-24 years,67,817305,8.2,"64,328,000,000",5997,Millenials,Low GDP,Low,41418
6853,Cuba,2010,female,35-54 years,105,1893737,5.54,"64,328,000,000",5997,Generation X,Low GDP,Low,41418
6854,Cuba,2010,female,25-34 years,17,688810,2.47,"64,328,000,000",5997,Generation X,Low GDP,Low,41418
6855,Cuba,2010,female,15-24 years,18,771457,2.33,"64,328,000,000",5997,Millenials,Low GDP,Low,41418
6856,Cuba,2010,female,5-14 years,7,660046,1.06,"64,328,000,000",5997,Generation Z,Low GDP,Low,41418
6857,Cuba,2010,male,5-14 years,4,702357,0.57,"64,328,000,000",5997,Generation Z,Low GDP,Low,41418
6858,Cuba,2011,male,75+ years,236,273331,86.34,"68,990,000,000",6419,Silent,Low GDP,Low,41418
6859,Cuba,2011,male,55-74 years,345,987980,34.92,"68,990,000,000",6419,Boomers,Low GDP,Low,41418
6860,Cuba,2011,male,35-54 years,441,1909690,23.09,"68,990,000,000",6419,Generation X,Low GDP,Low,41418
6861,Cuba,2011,male,25-34 years,113,707701,15.97,"68,990,000,000",6419,Millenials,Low GDP,Low,41418
6862,Cuba,2011,female,75+ years,50,352169,14.2,"68,990,000,000",6419,Silent,Low GDP,Low,41418
6863,Cuba,2011,female,55-74 years,123,1022839,12.03,"68,990,000,000",6419,Boomers,Low GDP,Low,41418
6864,Cuba,2011,male,15-24 years,75,808772,9.27,"68,990,000,000",6419,Millenials,Low GDP,Low,41418
6865,Cuba,2011,female,35-54 years,106,1903248,5.57,"68,990,000,000",6419,Generation X,Low GDP,Low,41418
6866,Cuba,2011,female,25-34 years,20,686162,2.91,"68,990,000,000",6419,Millenials,Low GDP,Low,41418
6867,Cuba,2011,female,15-24 years,13,761258,1.71,"68,990,000,000",6419,Millenials,Low GDP,Low,41418
6868,Cuba,2011,male,5-14 years,4,687609,0.58,"68,990,000,000",6419,Generation Z,Low GDP,Low,41418
6869,Cuba,2011,female,5-14 years,3,647275,0.46,"68,990,000,000",6419,Generation Z,Low GDP,Low,41418
6870,Cuba,2012,male,75+ years,245,283396,86.45,"73,141,000,000",6791,Silent,Low GDP,Low,41418
6871,Cuba,2012,male,55-74 years,357,1000596,35.68,"73,141,000,000",6791,Boomers,Low GDP,Low,41418
6872,Cuba,2012,male,35-54 years,412,1913864,21.53,"73,141,000,000",6791,Generation X,Low GDP,Low,41418
6873,Cuba,2012,male,25-34 years,108,718645,15.03,"73,141,000,000",6791,Millenials,Low GDP,Low,41418
6874,Cuba,2012,female,75+ years,52,364108,14.28,"73,141,000,000",6791,Silent,Low GDP,Low,41418
6875,Cuba,2012,female,55-74 years,107,1037368,10.31,"73,141,000,000",6791,Boomers,Low GDP,Low,41418
6876,Cuba,2012,male,15-24 years,71,795384,8.93,"73,141,000,000",6791,Millenials,Low GDP,Low,41418
6877,Cuba,2012,female,35-54 years,94,1906959,4.93,"73,141,000,000",6791,Generation X,Low GDP,Low,41418
6878,Cuba,2012,female,15-24 years,25,746677,3.35,"73,141,000,000",6791,Millenials,Low GDP,Low,41418
6879,Cuba,2012,female,25-34 years,16,696377,2.3,"73,141,000,000",6791,Millenials,Low GDP,Low,41418
6880,Cuba,2012,male,5-14 years,6,672968,0.89,"73,141,000,000",6791,Generation Z,Low GDP,Low,41418
6881,Cuba,2012,female,5-14 years,2,634193,0.32,"73,141,000,000",6791,Generation Z,Low GDP,Low,41418
6882,Cuba,2013,male,75+ years,216,293384,73.62,"77,148,000,000",7148,Silent,Low GDP,Low,41418
6883,Cuba,2013,male,55-74 years,401,1014211,39.54,"77,148,000,000",7148,Boomers,Low GDP,Low,41418
6884,Cuba,2013,male,35-54 years,436,1911139,22.81,"77,148,000,000",7148,Generation X,Low GDP,Low,41418
6885,Cuba,2013,female,75+ years,49,376280,13.02,"77,148,000,000",7148,Silent,Low GDP,Low,41418
6886,Cuba,2013,male,25-34 years,96,738010,13.01,"77,148,000,000",7148,Millenials,Low GDP,Low,41418
6887,Cuba,2013,female,55-74 years,111,1052791,10.54,"77,148,000,000",7148,Boomers,Low GDP,Low,41418
6888,Cuba,2013,male,15-24 years,47,778739,6.04,"77,148,000,000",7148,Millenials,Low GDP,Low,41418
6889,Cuba,2013,female,35-54 years,94,1903641,4.94,"77,148,000,000",7148,Generation X,Low GDP,Low,41418
6890,Cuba,2013,female,25-34 years,20,714544,2.8,"77,148,000,000",7148,Millenials,Low GDP,Low,41418
6891,Cuba,2013,female,15-24 years,20,729372,2.74,"77,148,000,000",7148,Millenials,Low GDP,Low,41418
6892,Cuba,2013,male,5-14 years,5,659106,0.76,"77,148,000,000",7148,Generation Z,Low GDP,Low,41418
6893,Cuba,2013,female,5-14 years,4,621473,0.64,"77,148,000,000",7148,Generation Z,Low GDP,Low,41418
6894,Cuba,2014,male,75+ years,221,303110,72.91,"80,656,100,000",7459,Silent,Low GDP,Low,41418
6895,Cuba,2014,male,55-74 years,348,1034381,33.64,"80,656,100,000",7459,Boomers,Low GDP,Low,41418
6896,Cuba,2014,male,35-54 years,409,1899900,21.53,"80,656,100,000",7459,Generation X,Low GDP,Low,41418
6897,Cuba,2014,female,75+ years,51,388520,13.13,"80,656,100,000",7459,Silent,Low GDP,Low,41418
6898,Cuba,2014,male,25-34 years,97,758006,12.8,"80,656,100,000",7459,Millenials,Low GDP,Low,41418
6899,Cuba,2014,female,55-74 years,116,1074729,10.79,"80,656,100,000",7459,Boomers,Low GDP,Low,41418
6900,Cuba,2014,male,15-24 years,62,761440,8.14,"80,656,100,000",7459,Millenials,Low GDP,Low,41418
6901,Cuba,2014,female,35-54 years,107,1891607,5.66,"80,656,100,000",7459,Generation X,Low GDP,Low,41418
6902,Cuba,2014,female,15-24 years,19,711945,2.67,"80,656,100,000",7459,Millenials,Low GDP,Low,41418
6903,Cuba,2014,female,25-34 years,12,732841,1.64,"80,656,100,000",7459,Millenials,Low GDP,Low,41418
6904,Cuba,2014,male,5-14 years,9,646878,1.39,"80,656,100,000",7459,Generation Z,Low GDP,Low,41418
6905,Cuba,2014,female,5-14 years,2,610054,0.33,"80,656,100,000",7459,Generation Z,Low GDP,Low,41418
6906,Cuba,2015,male,75+ years,257,312547,82.23,"87,132,800,000",8044,Silent,Low GDP,Low,41418
6907,Cuba,2015,male,55-74 years,394,1064263,37.02,"87,132,800,000",8044,Boomers,Low GDP,Low,41418
